#{"t_start": 1670943835.536957, "env_id": "Breakout-v0"}
r,l,t
10.0,682,7062.691937
8.0,598,7064.547183
6.0,509,7066.078328
12.0,827,7068.718471
7.0,579,7070.418701
8.0,609,7072.271818
5.0,418,7073.44688
8.0,572,7075.14121
8.0,579,7076.876905
7.0,510,7078.3459
8.0,662,7157.87564
8.0,558,7159.602837
10.0,724,7161.808153
11.0,715,7164.113282
11.0,801,7166.599994
7.0,542,7168.157948
7.0,524,7169.747177
7.0,547,7171.368354
11.0,789,7173.773577
4.0,438,7175.005528
10.0,626,7176.834532
6.0,472,7178.200697
11.0,718,7180.311733
3.0,352,7181.235582
10.0,730,7183.428223
6.0,515,7184.97896
6.0,465,7263.488144
9.0,668,7265.488728
15.0,968,7268.550917
7.0,529,7270.14099
14.0,820,7272.593217
11.0,743,7274.850092
13.0,675,7276.82258
16.0,865,7279.48462
11.0,710,7281.628012
11.0,769,7283.958187
7.0,505,7285.458004
4.0,381,7286.581666
6.0,494,7288.016297
8.0,608,7289.815992
5.0,454,7368.936911
8.0,404,7370.07383
6.0,471,7371.471502
7.0,517,7372.998943
3.0,373,7374.047951
3.0,379,7375.102939
10.0,692,7377.171145
4.0,396,7378.318903
4.0,383,7379.367788
4.0,394,7380.459977
8.0,636,7382.404641
8.0,630,7384.324719
8.0,550,7385.975714
8.0,606,7387.784966
11.0,706,7389.937689
11.0,758,7392.242885
9.0,663,7394.275673
8.0,561,7473.29592
14.0,805,7475.766701
9.0,653,7477.756495
2.0,330,7478.670534
15.0,799,7481.145729
6.0,579,7482.844932
5.0,468,7484.169292
10.0,763,7486.477569
8.0,611,7488.3507
11.0,732,7490.52626
9.0,646,7492.460838
15.0,797,7494.921759
11.0,805,7497.455828
10.0,723,7499.640494
9.0,620,7578.675431
11.0,771,7581.065899
7.0,514,7582.570402
11.0,685,7584.702064
7.0,574,7586.431759
9.0,631,7588.334451
8.0,539,7589.898493
14.0,897,7592.726308
9.0,644,7594.67361
17.0,726,7596.892605
4.0,381,7598.011523
4.0,402,7599.143276
8.0,585,7600.967543
9.0,633,7602.899201
6.0,470,7604.284747
21.0,966,7686.650667
13.0,667,7688.698957
22.0,1012,7691.870957
23.0,1022,7695.074892
10.0,737,7697.338669
14.0,879,7700.059073
5.0,443,7701.339535
8.0,580,7703.078182
9.0,662,7705.044573
9.0,621,7706.933775
10.0,701,7709.007133
9.0,628,7710.952182
10.0,699,7791.808723
10.0,749,7794.122083
6.0,505,7795.666814
19.0,849,7798.232031
2.0,294,7799.01438
9.0,638,7800.95879
10.0,767,7803.339608
4.0,413,7804.465604
8.0,589,7806.220896
6.0,460,7807.589918
7.0,593,7809.330316
17.0,839,7811.930422
8.0,599,7813.772081
9.0,640,7815.745987
11.0,634,7817.72094
5.0,472,7819.124088
9.0,624,7900.278293
12.0,766,7902.641918
8.0,564,7904.498178
7.0,533,7906.041568
20.0,1004,7909.147846
15.0,812,7911.648716
12.0,807,7914.14952
7.0,574,7915.872089
2.0,274,7916.554179
11.0,634,7918.411791
5.0,450,7919.710638
6.0,532,7921.315502
10.0,691,7923.370733
9.0,671,7925.452114
11.0,681,8007.204347
10.0,694,8009.338742
7.0,483,8010.752425
10.0,698,8012.855015
13.0,883,8015.540824
3.0,382,8016.622744
4.0,413,8017.757637
9.0,656,8019.75794
4.0,384,8020.895708
7.0,596,8022.660702
9.0,649,8024.633431
15.0,968,8027.674464
5.0,486,8029.084007
11.0,675,8031.126297
5.0,441,8032.367317
12.0,705,8114.369347
9.0,608,8116.169799
9.0,676,8118.228673
14.0,671,8120.305448
16.0,900,8123.082316
5.0,455,8124.388599
15.0,916,8127.192368
10.0,668,8129.195671
6.0,458,8130.548945
7.0,551,8132.197028
9.0,635,8134.050504
14.0,921,8136.913728
13.0,860,8139.657743
2.0,285,8140.370352
10.0,754,8222.5022
10.0,689,8224.673894
15.0,682,8226.765011
5.0,473,8228.18125
6.0,517,8229.708423
10.0,682,8231.800738
3.0,363,8232.820264
14.0,799,8235.298434
9.0,729,8237.529218
7.0,593,8239.264365
8.0,560,8240.96878
5.0,421,8242.204237
25.0,921,8245.027454
12.0,738,8247.318663
10.0,723,8329.59401
10.0,723,8331.800591
8.0,587,8333.576534
11.0,760,8335.947978
2.0,298,8336.737603
10.0,653,8338.756373
7.0,554,8340.390476
7.0,609,8342.195398
12.0,792,8344.661906
10.0,658,8346.594014
14.0,841,8349.249105
10.0,554,8350.926476
8.0,597,8352.682017
4.0,391,8353.827854
4.0,419,8354.998817
5.0,468,8356.325291
7.0,526,8448.192734
21.0,573,8450.778827
9.0,646,8453.576331
6.0,476,8455.379846
11.0,781,8458.363134
11.0,595,8460.546133
4.0,431,8462.106304
10.0,710,8464.8444
9.0,654,8467.325115
15.0,926,8470.739769
12.0,794,8473.730422
9.0,637,8475.814821
7.0,510,8477.584336
10.0,724,8480.277419
15.0,782,8589.375342
8.0,666,8592.738858
9.0,684,8595.715858
11.0,778,8598.823857
10.0,642,8601.444858
12.0,755,8604.487858
13.0,742,8607.615859
8.0,600,8609.959857
8.0,628,8612.422857
13.0,872,8615.843859
7.0,541,8617.943906
11.0,734,8620.819577
8.0,620,8623.232861
11.0,792,8734.657492
7.0,566,8736.860512
8.0,578,8739.144028
12.0,783,8742.267027
9.0,624,8744.756026
9.0,617,8747.324028
8.0,604,8749.714029
5.0,406,8751.268026
18.0,946,8755.109029
8.0,642,8757.694028
7.0,525,8759.73503
5.0,416,8761.344027
8.0,573,8763.506027
7.0,528,8766.13657
6.0,504,8768.199568
16.0,830,8885.024298
7.0,498,8886.993296
4.0,444,8888.758296
8.0,569,8891.104297
4.0,386,8892.616339
6.0,489,8894.504339
6.0,576,8896.84234
6.0,551,8898.986339
18.0,902,8902.75087
13.0,786,8905.890869
12.0,793,8909.017869
8.0,619,8911.474868
7.0,548,8913.719871
15.0,765,8916.84487
8.0,554,8919.060395
14.0,855,9037.741303
5.0,488,9039.714301
10.0,720,9042.798303
11.0,784,9046.010302
8.0,586,9048.300302
12.0,813,9051.587826
10.0,718,9054.469826
13.0,893,9058.262826
13.0,789,9061.543826
11.0,706,9064.285824
13.0,721,9067.269825
8.0,554,9069.442825
10.0,709,9072.261827
8.0,652,9187.768485
14.0,856,9191.410485
11.0,565,9193.653486
4.0,408,9195.136485
7.0,542,9197.266485
9.0,630,9199.801486
16.0,975,9203.838485
12.0,640,9206.299485
12.0,818,9209.588486
7.0,575,9211.992486
6.0,567,9214.207486
9.0,713,9217.163486
6.0,468,9219.088485
5.0,441,9220.859487
3.0,336,9222.066487
10.0,718,9338.476207
9.0,650,9341.171199
6.0,490,9342.965198
9.0,654,9345.672199
13.0,843,9349.0192
6.0,496,9351.111709
13.0,670,9353.955744
6.0,499,9356.056625
12.0,846,9359.818622
3.0,336,9361.004622
5.0,445,9362.740623
4.0,368,9363.997621
7.0,494,9366.005137
9.0,646,9368.433136
5.0,447,9370.152134
5.0,457,9371.913135
10.0,696,9374.726136
8.0,636,9525.05222
9.0,693,9528.287924
3.0,345,9529.834164
7.0,528,9532.112826
9.0,602,9534.705489
5.0,440,9536.467023
9.0,463,9538.432544
12.0,769,9541.987413
5.0,478,9544.023251
17.0,796,9547.79134
11.0,783,9551.301838
8.0,604,9553.83679
10.0,651,9556.685896
12.0,642,9559.5691
6.0,531,9561.947
6.0,476,9563.93194
7.0,596,9694.002861
11.0,798,9697.352899
11.0,618,9699.770897
3.0,357,9701.097895
4.0,417,9702.634895
9.0,671,9705.396928
9.0,628,9707.771439
4.0,381,9709.209441
12.0,754,9712.137439
10.0,681,9714.95244
3.0,354,9716.236438
6.0,460,9718.124439
3.0,383,9719.580437
3.0,340,9720.848442
6.0,514,9722.87644
7.0,576,9725.222438
7.0,532,9727.311439
6.0,507,9867.388515
6.0,526,9869.675819
6.0,465,9871.598817
11.0,804,9875.020581
7.0,509,9877.17758
7.0,567,9879.593582
13.0,820,9883.039581
7.0,518,9885.1531
9.0,597,9887.564099
9.0,680,9890.409101
2.0,291,9891.539099
9.0,619,9894.413098
14.0,794,9898.240616
6.0,494,9900.26166
4.0,398,9901.983661
13.0,692,9904.89929
5.0,447,10027.454015
4.0,364,10028.66734
12.0,699,10031.147678
9.0,692,10033.468643
2.0,292,10034.345984
6.0,445,10035.880473
10.0,729,10038.288839
11.0,687,10040.659705
5.0,492,10042.151356
7.0,579,10044.190946
9.0,633,10046.329508
8.0,622,10048.455653
14.0,753,10051.146791
4.0,348,10052.091581
9.0,692,10054.350589
7.0,527,10056.418253
7.0,603,10058.394157
