#{"t_start": 1670900814.494702, "env_id": "Breakout-v0"}
r,l,t
2.0,294,663.20673
2.0,320,664.166733
3.0,365,665.255732
2.0,279,666.129731
0.0,201,666.63173
2.0,281,667.515733
0.0,207,668.07273
5.0,507,669.63873
0.0,204,670.216732
0.0,201,670.727731
3.0,386,671.965733
2.0,275,672.81473
3.0,376,673.942733
4.0,424,675.325732
2.0,288,676.233731
4.0,440,677.651733
2.0,276,678.488731
0.0,221,679.021732
0.0,213,679.632731
0.0,209,680.139731
1.0,244,680.870732
4.0,409,682.144732
0.0,187,682.72573
2.0,309,683.627732
1.0,258,684.47873
0.0,210,685.022731
1.0,229,685.670733
1.0,229,686.398732
1.0,247,687.072732
2.0,286,687.980732
0.0,205,688.572731
1.0,240,689.344732
3.0,365,690.530731
0.0,197,691.089732
2.0,293,691.930732
0.0,192,692.40573
3.0,336,693.535732
3.0,347,694.67873
2.0,338,695.627731
2.0,314,696.624733
0.0,215,697.180732
2.0,302,698.110731
0.0,197,698.607733
4.0,445,700.040732
2.0,284,700.93973
0.0,210,701.557733
0.0,197,702.083733
0.0,183,702.670732
3.0,365,703.876732
2.0,316,704.767731
3.0,372,705.983733
3.0,368,707.157732
2.0,295,708.064731
0.0,205,708.601732
2.0,301,709.506735
2.0,316,710.42573
5.0,497,712.094733
3.0,378,713.244732
0.0,196,713.835732
5.0,477,715.403733
0.0,189,715.926731
2.0,300,716.819732
3.0,361,717.98573
2.0,315,718.934733
3.0,375,720.16973
2.0,304,721.115732
2.0,293,722.072732
2.0,297,722.954731
3.0,354,723.985732
2.0,290,724.802731
2.0,269,725.624731
4.0,432,727.048732
2.0,306,727.97673
2.0,318,728.876731
2.0,268,729.763731
2.0,313,730.675732
2.0,280,731.520732
3.0,340,732.58573
2.0,286,733.41173
2.0,286,734.269731
2.0,271,735.084733
2.0,285,735.963732
2.0,281,736.75473
2.0,267,737.671732
2.0,280,738.525732
3.0,368,739.680732
2.0,292,740.62973
3.0,350,741.769732
2.0,292,742.665732
4.0,426,743.99173
2.0,310,744.903732
0.0,194,745.45973
2.0,317,746.381731
3.0,330,747.500732
2.0,289,748.381732
2.0,291,749.243732
2.0,261,750.028731
1.0,234,750.75473
2.0,292,751.62773
3.0,351,752.658731
1.0,251,753.39773
0.0,177,753.89473
2.0,281,754.772731
2.0,288,755.637731
2.0,289,756.513732
3.0,336,757.605732
3.0,304,758.610733
0.0,186,759.08973
3.0,336,760.17273
2.0,289,760.990731
2.0,292,761.873733
0.0,195,762.333732
2.0,287,763.189733
2.0,273,763.991733
3.0,317,764.974733
2.0,273,765.794732
1.0,242,766.672733
0.0,163,767.08773
3.0,358,768.18273
3.0,339,769.22373
2.0,277,770.140731
2.0,263,770.958732
3.0,335,772.033732
3.0,349,773.14773
2.0,299,773.991731
2.0,280,774.85473
4.0,386,776.084732
2.0,251,776.87173
3.0,325,777.90973
2.0,282,778.789731
1.0,243,779.61873
1.0,239,780.300731
0.0,215,780.915732
1.0,226,781.605732
0.0,187,782.134733
1.0,256,782.898734
2.0,289,783.78273
0.0,192,784.348731
0.0,199,784.921731
1.0,244,785.647732
1.0,251,786.357732
3.0,314,787.332731
0.0,211,787.902731
3.0,317,788.916731
1.0,242,789.659731
4.0,408,791.123731
0.0,189,791.664733
1.0,240,792.335732
0.0,192,792.948731
1.0,253,793.637732
2.0,283,794.54473
3.0,315,795.603731
0.0,198,796.13973
3.0,323,797.14173
0.0,201,797.752731
1.0,233,798.533731
0.0,212,799.085732
1.0,231,799.82773
3.0,281,800.721732
1.0,251,801.445731
3.0,338,802.47573
2.0,292,803.359732
2.0,285,804.174732
2.0,266,805.02373
3.0,342,806.159731
5.0,485,807.713732
2.0,300,808.573733
2.0,264,809.398731
3.0,375,810.49873
2.0,309,811.44173
2.0,294,812.296732
3.0,353,813.43873
2.0,276,814.28773
2.0,295,815.114732
2.0,288,815.952731
2.0,288,816.783731
3.0,354,817.913732
3.0,339,818.98273
2.0,268,819.75573
2.0,295,820.653732
2.0,323,821.608733
3.0,348,822.733731
2.0,283,823.59473
2.0,298,824.409733
2.0,297,825.273733
1.0,238,825.961732
3.0,333,827.05673
2.0,287,827.821732
2.0,318,828.780732
3.0,336,829.836734
2.0,292,830.660733
3.0,351,831.801732
4.0,400,833.13173
2.0,272,833.936732
2.0,298,834.892733
2.0,277,835.723732
4.0,409,837.10473
3.0,352,838.180733
2.0,281,839.034732
0.0,191,839.542732
0.0,169,840.000732
0.0,182,840.52173
0.0,176,841.077733
1.0,202,841.70373
5.0,412,843.23973
2.0,273,844.02373
2.0,253,844.860734
1.0,236,845.50673
1.0,213,846.156732
1.0,218,846.80524
3.0,308,847.818239
2.0,276,848.651237
1.0,249,849.392238
0.0,204,850.001237
1.0,249,850.667239
0.0,203,851.274238
1.0,254,851.99224
1.0,221,852.665238
3.0,342,853.734237
0.0,201,854.31724
1.0,238,855.04324
0.0,198,855.61024
1.0,226,856.343239
3.0,310,857.364239
0.0,198,857.92124
1.0,219,858.589239
1.0,229,859.287238
1.0,231,860.026238
1.0,246,860.749237
7.0,364,862.034238
1.0,245,862.74024
1.0,236,863.482239
3.0,313,864.482238
2.0,267,865.387237
0.0,195,865.872237
0.0,199,866.46124
0.0,207,867.046237
1.0,257,867.731239
1.0,223,868.46624
1.0,258,869.185239
1.0,230,869.90824
2.0,281,870.699238
2.0,278,871.621237
3.0,357,872.686239
2.0,290,873.553238
2.0,297,874.529239
3.0,356,875.642237
2.0,314,876.583239
3.0,369,877.771238
0.0,211,878.257237
2.0,304,879.08824
2.0,316,880.048239
3.0,376,881.223237
4.0,427,882.62024
3.0,336,883.653238
2.0,287,884.621239
2.0,271,885.387237
2.0,273,886.232237
0.0,167,886.705239
3.0,355,887.80924
2.0,273,888.697238
3.0,345,889.669239
2.0,287,890.55024
2.0,274,891.381239
2.0,284,892.219237
2.0,274,893.016239
3.0,358,894.177237
0.0,189,894.63324
3.0,349,895.69924
3.0,348,896.873238
3.0,333,897.88724
2.0,279,898.718239
2.0,282,899.521237
2.0,284,900.41924
3.0,340,901.502238
2.0,266,902.325237
2.0,286,903.211239
2.0,283,904.02124
2.0,298,905.003242
2.0,302,905.905244
3.0,357,907.076238
3.0,354,908.190238
2.0,341,909.154238
0.0,188,909.746239
3.0,351,910.838238
4.0,422,912.173237
3.0,361,913.361239
2.0,292,914.270237
3.0,368,915.343238
0.0,187,915.926237
0.0,209,916.42524
0.0,206,916.963239
2.0,352,918.017239
1.0,250,918.742238
2.0,317,919.691239
4.0,437,921.03224
0.0,197,921.577238
1.0,268,922.390237
4.0,420,923.759241
3.0,333,924.814238
2.0,292,925.728237
0.0,204,926.24124
2.0,319,927.231239
1.0,270,927.952238
2.0,294,928.908239
2.0,269,929.796238
1.0,236,930.463238
2.0,340,931.50024
0.0,195,932.07024
4.0,389,933.385239
2.0,282,934.272237
0.0,198,934.90024
0.0,213,935.428237
1.0,239,936.17724
0.0,197,936.787239
0.0,208,937.343238
1.0,222,938.024241
1.0,231,938.759238
0.0,209,939.305238
0.0,218,939.942237
3.0,321,940.924237
1.0,230,941.617239
3.0,319,942.621251
3.0,302,943.55524
2.0,287,944.443237
2.0,274,945.27724
2.0,287,946.115237
2.0,293,946.993239
2.0,307,947.912238
2.0,286,948.75324
2.0,293,949.633238
1.0,227,950.280238
2.0,264,951.092239
2.0,273,951.942238
3.0,330,953.038238
2.0,284,953.81824
2.0,281,954.66224
6.0,522,956.484239
2.0,304,957.383238
2.0,286,958.263237
2.0,270,959.105239
3.0,348,960.20624
3.0,351,961.347239
4.0,428,962.730241
2.0,284,963.667789
4.0,366,965.356791
2.0,265,966.202788
2.0,276,967.063788
3.0,356,968.185787
2.0,325,969.170791
2.0,288,970.072788
3.0,346,971.203788
1.0,256,971.923787
2.0,273,972.732789
4.0,412,974.139789
3.0,341,975.213296
2.0,293,976.1573
2.0,293,976.998296
3.0,337,978.093297
1.0,242,978.799297
2.0,296,979.722298
2.0,289,980.525298
2.0,282,981.4133
3.0,339,982.435298
0.0,191,982.963298
2.0,273,983.765296
2.0,292,984.633296
2.0,283,985.434299
3.0,339,986.561297
2.0,308,987.506299
3.0,353,988.5993
0.0,195,989.122298
2.0,276,990.038296
3.0,332,991.116297
2.0,290,992.334299
2.0,287,993.381299
2.0,280,994.254297
2.0,289,995.173299
4.0,407,996.4883
2.0,251,997.251297
4.0,401,998.637298
2.0,299,999.537297
0.0,168,999.970297
2.0,270,1000.794298
2.0,272,1001.653297
2.0,278,1002.524296
2.0,285,1003.365297
2.0,264,1004.214298
2.0,267,1005.059297
2.0,272,1005.913297
3.0,348,1006.904296
1.0,249,1007.614299
2.0,282,1008.470297
2.0,321,1009.407298
2.0,284,1010.210297
4.0,372,1011.448298
3.0,368,1012.582296
2.0,296,1013.428296
4.0,405,1014.731297
4.0,428,1016.073299
0.0,198,1016.626296
0.0,202,1017.127296
0.0,204,1017.683299
3.0,388,1018.849297
4.0,424,1020.276298
0.0,197,1020.869298
2.0,298,1021.795298
2.0,315,1022.681298
2.0,317,1023.692307
3.0,373,1024.904296
0.0,203,1025.418297
4.0,439,1026.825297
3.0,355,1027.961297
0.0,214,1028.560297
3.0,358,1029.717299
2.0,304,1030.593297
2.0,321,1031.546296
0.0,211,1032.100298
2.0,308,1033.073296
1.0,261,1033.844296
3.0,349,1034.990297
2.0,336,1036.041298
