#{"t_start": 1670908895.3602335, "env_id": "Breakout-v0"}
r,l,t
1.0,236,568.701739
4.0,380,569.919737
2.0,313,570.983739
1.0,233,571.623739
2.0,277,572.507739
1.0,243,573.121736
1.0,221,573.857736
0.0,205,574.34974
4.0,433,575.787736
1.0,233,576.403736
1.0,255,577.23574
3.0,337,578.275739
2.0,263,579.179738
4.0,412,580.599736
0.0,202,581.127736
1.0,235,581.809738
1.0,245,582.59774
2.0,292,583.357739
1.0,241,584.111741
2.0,287,584.919746
2.0,309,585.899739
4.0,451,587.403735
1.0,250,588.043737
2.0,322,589.073735
1.0,249,589.715741
2.0,292,590.709739
2.0,276,591.569735
2.0,278,592.315736
2.0,297,593.263737
2.0,298,594.005741
2.0,292,594.941746
2.0,271,595.691737
2.0,312,596.659739
2.0,321,597.541737
3.0,364,598.683737
2.0,290,599.565738
1.0,241,600.233737
1.0,244,600.903736
3.0,360,601.983752
0.0,196,602.447736
2.0,292,603.311735
2.0,289,604.305736
2.0,283,605.115739
1.0,244,605.895737
0.0,193,606.293739
2.0,281,607.097738
0.0,193,607.653737
3.0,373,608.801738
3.0,362,609.925739
1.0,253,610.717737
2.0,275,611.519738
2.0,276,612.401736
4.0,396,613.597737
6.0,543,615.565738
2.0,313,616.483737
2.0,272,617.353736
2.0,293,618.157737
2.0,320,619.155737
2.0,276,619.959736
2.0,290,620.843737
0.0,177,621.339739
2.0,278,622.209738
0.0,185,622.675736
4.0,427,624.077739
2.0,296,624.851737
2.0,288,625.73974
4.0,413,627.107736
1.0,259,627.80574
1.0,246,628.637736
0.0,192,629.085737
2.0,275,629.849738
2.0,292,630.789738
1.0,242,631.415738
2.0,294,632.321737
2.0,278,633.12974
3.0,382,634.319737
2.0,290,635.243738
2.0,259,636.00774
3.0,350,637.149739
2.0,266,637.905737
0.0,183,638.487737
2.0,282,639.195736
2.0,317,640.181738
4.0,405,641.569739
2.0,266,642.40174
0.0,174,642.957738
2.0,317,643.869737
2.0,289,644.851743
3.0,341,645.813738
2.0,273,646.745736
0.0,173,647.177736
2.0,292,648.107738
0.0,171,648.533738
2.0,265,649.343738
0.0,164,649.797738
0.0,162,650.251738
2.0,292,651.253737
2.0,291,652.151741
2.0,268,653.05574
1.0,222,653.67174
3.0,334,654.839738
0.0,186,655.305737
0.0,162,655.731736
0.0,181,656.351741
1.0,259,657.071736
0.0,218,657.597744
1.0,241,658.389739
2.0,292,659.267735
2.0,284,660.181736
3.0,336,661.145738
1.0,242,661.943738
1.0,250,662.631737
1.0,237,663.393739
2.0,310,664.309736
0.0,187,664.955736
