#{"t_start": 1670871021.089623, "env_id": "Breakout-v0"}
r,l,t
2.0,319,1103.746457
1.0,257,1106.194836
2.0,316,1109.001484
3.0,364,1112.300435
1.0,221,1114.297538
3.0,357,1117.660353
6.0,513,1122.636792
2.0,299,1125.320166
4.0,395,1129.087642
4.0,393,1133.059951
1.0,217,1135.285625
5.0,416,1139.339395
0.0,189,1140.717866
1.0,231,1142.72506
0.0,194,1144.06706
1.0,228,1145.974655
1.0,231,1147.906112
2.0,296,1150.645247
2.0,287,1153.231811
2.0,325,1156.107812
3.0,345,1159.341812
3.0,329,1162.195812
2.0,248,1164.383812
1.0,244,1166.41381
6.0,548,1171.73981
2.0,290,1174.28981
3.0,374,1177.665812
3.0,346,1181.073103
0.0,173,1182.38133
5.0,428,1187.046744
2.0,286,1189.556745
4.0,388,1193.154745
3.0,352,1196.246747
3.0,325,1199.152745
2.0,305,1201.994746
3.0,378,1205.438747
3.0,342,1208.724746
0.0,215,1210.200745
2.0,290,1212.758747
2.0,309,1215.494746
5.0,422,1219.330743
3.0,359,1222.476744
1.0,221,1224.460743
1.0,266,1226.676746
1.0,236,1228.510746
2.0,262,1230.676746
2.0,285,1233.170745
0.0,188,1234.656744
0.0,205,1236.154746
1.0,264,1238.314744
2.0,280,1240.734744
0.0,194,1242.282747
2.0,318,1244.876744
2.0,300,1247.622747
1.0,249,1249.670746
7.0,524,1254.692746
1.0,283,1256.976743
2.0,289,1259.656744
5.0,451,1263.918744
1.0,249,1265.954745
3.0,329,1269.004746
1.0,240,1270.960745
4.0,392,1274.448746
0.0,178,1275.842745
4.0,372,1279.370747
2.0,305,1281.878744
4.0,452,1285.980745
3.0,346,1288.990744
0.0,196,1290.316748
4.0,404,1293.906745
4.0,398,1297.608746
2.0,294,1300.090745
0.0,183,1301.476743
4.0,438,1305.430745
2.0,267,1307.648746
3.0,349,1310.858745
2.0,289,1313.518746
1.0,246,1315.328744
2.0,320,1318.176745
7.0,567,1323.710745
3.0,325,1326.664744
3.0,345,1329.910746
1.0,238,1331.778749
1.0,247,1333.940746
0.0,203,1335.406744
1.0,262,1337.552746
2.0,324,1340.618747
0.0,202,1342.150747
2.0,303,1344.854745
1.0,227,1346.630745
0.0,183,1348.076746
2.0,276,1350.404744
3.0,342,1353.504745
4.0,396,1357.534746
8.0,574,1363.246745
0.0,203,1364.750746
3.0,397,1368.368746
2.0,284,1370.658746
1.0,239,1372.500747
3.0,355,1375.750745
2.0,294,1378.270746
2.0,321,1381.024746
1.0,271,1383.072746
1.0,241,1385.010746
2.0,302,1387.582747
0.0,197,1388.840746
5.0,407,1392.826744
3.0,326,1395.816748
4.0,440,1400.126746
3.0,330,1403.130746
5.0,445,1407.350744
3.0,364,1410.618746
4.0,378,1414.034744
3.0,321,1416.982744
4.0,392,1420.580744
2.0,283,1423.134747
0.0,179,1424.412744
3.0,329,1427.468746
1.0,251,1429.722748
2.0,286,1432.178746
5.0,421,1436.168744
2.0,275,1438.602744
1.0,233,1440.530748
1.0,250,1442.586747
2.0,298,1445.298746
2.0,303,1447.830746
4.0,420,1451.938746
6.0,492,1456.514748
2.0,331,1459.600746
3.0,373,1462.954749
4.0,382,1466.618744
2.0,308,1469.118748
3.0,367,1472.412746
1.0,242,1474.556744
1.0,251,1476.802744
5.0,448,1480.794744
1.0,248,1482.766745
2.0,260,1484.914747
4.0,387,1488.574748
3.0,359,1491.972745
3.0,359,1495.286747
0.0,212,1496.792744
0.0,212,1498.428746
4.0,378,1502.054744
6.0,453,1506.318744
3.0,340,1509.422745
5.0,493,1514.068744
5.0,445,1518.426746
3.0,309,1521.316743
1.0,211,1522.974744
3.0,376,1526.298744
3.0,349,1529.376745
1.0,217,1531.174747
5.0,445,1535.404746
5.0,434,1539.570746
3.0,363,1542.850745
1.0,220,1544.808745
5.0,416,1548.668745
1.0,226,1550.378747
2.0,266,1552.926746
5.0,427,1556.906744
2.0,260,1559.120748
0.0,191,1560.380744
5.0,445,1564.452746
5.0,406,1568.420747
1.0,246,1570.302745
1.0,208,1571.970746
2.0,284,1574.262747
2.0,306,1576.892744
1.0,231,1578.760744
5.0,452,1583.042744
2.0,281,1585.568746
0.0,201,1586.870746
1.0,243,1588.892745
3.0,371,1592.122744
0.0,201,1593.576745
1.0,253,1595.586743
4.0,371,1599.178746
3.0,362,1602.274744
4.0,367,1605.712747
2.0,339,1608.590745
2.0,282,1611.092744
1.0,226,1612.890747
3.0,312,1615.630746
2.0,280,1617.900747
2.0,291,1620.432748
7.0,508,1625.350746
4.0,365,1628.710744
6.0,437,1633.014746
3.0,367,1636.326745
1.0,215,1638.096745
1.0,251,1640.320746
5.0,415,1644.342743
2.0,298,1646.954745
2.0,266,1649.162744
3.0,334,1652.224746
3.0,326,1654.892745
2.0,308,1657.766744
1.0,233,1659.448744
4.0,388,1663.032746
1.0,229,1665.046744
0.0,192,1666.552747
2.0,292,1669.082744
2.0,305,1671.774745
0.0,213,1673.286747
5.0,414,1677.170744
5.0,481,1681.858745
2.0,294,1684.378746
2.0,286,1686.880747
4.0,375,1690.856744
0.0,209,1692.384746
2.0,277,1694.870744
0.0,195,1696.294746
2.0,300,1698.836744
1.0,230,1700.844746
4.0,389,1704.474746
4.0,398,1708.044744
2.0,309,1710.620746
4.0,435,1714.532746
3.0,340,1717.742745
3.0,371,1721.010743
2.0,304,1723.514746
3.0,352,1726.748746
2.0,274,1729.120744
2.0,270,1731.586746
0.0,218,1733.106746
3.0,357,1736.446746
2.0,289,1739.000745
5.0,464,1743.448744
4.0,445,1747.332746
2.0,297,1749.994744
5.0,465,1754.378743
2.0,302,1756.866746
2.0,272,1759.354746
3.0,376,1762.568746
4.0,434,1766.502746
3.0,372,1769.872746
2.0,289,1772.364744
6.0,512,1777.202746
4.0,398,1780.928743
3.0,348,1784.020744
2.0,292,1786.536746
2.0,280,1788.974748
2.0,280,1791.348746
3.0,352,1794.698744
3.0,373,1797.962746
2.0,299,1800.416744
2.0,301,1803.064746
0.0,204,1804.366744
0.0,192,1806.008746
2.0,313,1808.518743
2.0,289,1811.066744
2.0,276,1813.458747
3.0,355,1816.618744
2.0,286,1819.154744
3.0,335,1822.018746
3.0,353,1825.306744
1.0,213,1827.120744
2.0,307,1829.638744
2.0,271,1831.996746
0.0,194,1833.614744
4.0,392,1837.048745
4.0,395,1840.818745
3.0,336,1843.724746
3.0,356,1846.870746
3.0,346,1850.100746
6.0,541,1855.494746
2.0,308,1858.050744
1.0,236,1859.876749
1.0,243,1861.814744
3.0,357,1864.902746
0.0,195,1866.212747
2.0,285,1868.812744
1.0,217,1870.628746
3.0,353,1873.866744
2.0,296,1876.320744
2.0,282,1878.796743
3.0,351,1881.876744
4.0,445,1885.880743
0.0,213,1887.306746
2.0,301,1889.844744
0.0,200,1891.274746
0.0,206,1892.740745
2.0,275,1895.108747
3.0,330,1897.833893
2.0,295,1900.457927
1.0,240,1902.327924
3.0,321,1905.201924
1.0,211,1906.965927
4.0,473,1911.455927
0.0,175,1912.747926
3.0,353,1915.941927
4.0,353,1919.139925
1.0,258,1921.173925
2.0,285,1923.649928
0.0,181,1924.979926
1.0,237,1926.713924
3.0,373,1929.937927
2.0,279,1932.273925
3.0,334,1935.317925
